objetID;dateReferentiel;route;pr;depPr;concessionPr;abs;cumul;x;y;z;cote;emplacement;voie;distance;accrochage;idNat;alimElec;alimElec_lib;moyTrans;moyTrans_lib;propTrans;propTrans_lib;macroSect;indNatCircu;foncTempsReel;dateInstall;etatEquip;etatEquip_lib;lienTunnel;nbCapteursLien;typeStation;typeStation_lib;technoCapteur;technoCapteur_lib;gestionEquip;gestionEquip_lib;commentaire;sectionnement_departement;sectionnement_gestionnaire
A20_87_SRDT_11;01/01/2019;A0020;180;87;N;459;179674;566235,37;6529442,31;0;G;EXTERIEUR;0;0;ACCROCHE;CO__SRDT_000030;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;01/01/2011;N;fonctionnement normal;0;8;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;SRDT A20_31_32 ;87;DIRCO
A20_87_SRDT_13;01/01/2019;A0020;182;87;N;404;181249;566687,4;6527955,53;0;G;EXTERIEUR;0;0;ACCROCHE;CO__SRDT_000032;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;01/01/2002;R;HS à remplacer;0;8;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;SRDT A20_33_34 ;87;DIRCO
A20_87_SRDT_14;01/01/2019;A0020;184;87;N;122;182746;566843,12;6526589,3;0;G;EXTERIEUR;0;0;ACCROCHE;CO__SRDT_000033;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;01/01/2002;N;fonctionnement normal;0;8;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;SRDT A20_34_35;87;DIRCO
A20_87_SRDT_15;01/01/2019;A0020;186;87;N;5;184604;567800,43;6525048,89;0;G;EXTERIEUR;0;0;ACCROCHE;CO__SRDT_000034;EDF;réseau EDF;F;filaire;P;propriétaire;0;1;1;01/01/2002;N;fonctionnement normal;0;8;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;SRDT A20_35_36 ;87;DIRCO
A20_87_SRDT_16;01/01/2019;A0020;188;87;N;566;187130;568174,95;6522692,82;0;G;EXTERIEUR;0;0;ACCROCHE;CO__SRDT_000035;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;01/01/2002;N;fonctionnement normal;0;8;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;SRDT A20_36_37 ;87;DIRCO
A20_87_SRDT_18;01/01/2019;A0020;195;87;N;822;194310;570954,6;6516550,32;0;G;EXTERIEUR;0;0;ACCROCHE;CO__SRDT_000037;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;01/01/2011;N;fonctionnement normal;0;8;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;SRDT A20_38_39 ;87;DIRCO
A20_87_SRDT_19;01/01/2019;A0020;201;87;N;570;199200;572413,09;6512335,79;0;G;EXTERIEUR;0;0;ACCROCHE;CO__SRDT_000038;EDF;réseau EDF;F;filaire;P;propriétaire;1;0;1;01/01/2002;V;normal mais vieillissant;0;8;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;SRDT A20_39_40 ;87;DIRCO
A20_87_SRDT_21;01/01/2019;A0020;216;87;N;233;213908;579627,08;6500441,3;0;G;EXTERIEUR;0;0;ACCROCHE;CO__SRDT_000040;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;01/01/2011;N;fonctionnement normal;0;8;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;SRDT A20_41_42 ;87;DIRCO
A20_19_SRDT_08;01/01/2019;A0020;271;19;N;854;269572;580999,37;6453526,18;0;G;EXTERIEUR;0;0;ACCROCHE;CO__SRDT_000049;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;01/01/2010;N;fonctionnement normal;0;8;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;SRDT A20_A89_50 ;19;DIRCO
A20_19_SRDT_10;01/01/2019;A0020;275;19;N;566;273288;581228,6;6450098,73;0;G;EXTERIEUR;0;0;ACCROCHE;CO__SRDT_000051;EDF;réseau EDF;F;filaire;P;propriétaire;0;1;1;01/01/1994;N;fonctionnement normal;0;8;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;SRDT A20_51_52 ;19;DIRCO
A20_19_SRDT_11;01/01/2019;A0020;283;19;N;945;281606;582988,75;6443084,51;0;G;EXTERIEUR;0;0;ACCROCHE;CO__SRDT_000052;EDF;réseau EDF;F;filaire;P;propriétaire;1;0;1;01/01/2002;N;fonctionnement normal;0;8;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;SRDT A20_52_53 ;19;DIRCO
224_PMV-DIRN;01/01/2019;A0021;12;62;N;796;12205;689663,88;7037063,32;0;D;;0;0;ACCROCHE;N___SRDT000842;;;F;filaire;P;propriétaire;1;1;0;26/02/2015;;;0;;DIV;Autre;;;;;Sallaumines;62;DIRN
215_PMV-DIRN;01/01/2019;A0021;13;62;N;100;12518;689927,39;7037216,39;0;D;;0;0;ACCROCHE;N___SRDT000841;;;SF;sans fil;P;propriétaire;1;1;0;01/05/2011;N;fonctionnement normal;0;;DIV;Autre;;;;;Noyelles-sous-Lens;62;DIRN
219_PMV-DIRN;01/01/2019;A0021;20;62;N;700;20152;697436,46;7036970,17;0;D;;0;0;ACCROCHE;N___SRDT000840;;;SF;sans fil;P;propriétaire;1;1;0;15/07/2014;N;fonctionnement normal;0;;DIV;Autre;;;;;Dourges;62;DIRN
213_PMV-DIRN;01/01/2019;A0021;25;62;N;800;25266;702116,96;7035810,65;0;D;;0;0;ACCROCHE;N___SRDT000843;;;SF;sans fil;P;propriétaire;1;1;0;15/07/2014;N;fonctionnement normal;0;;DIV;Autre;;;;;Courcelles-lès-Lens;62;DIRN
29_PMV-DIRN;01/01/2019;A0021;31;59;N;868;31210;707050,96;7033468,18;0;G;;0;0;ACCROCHE;N___SRDT000823;;;SF;sans fil;P;propriétaire;1;1;0;01/07/2010;N;fonctionnement normal;0;;DIV;Autre;;;;;Flers-en-Escrebieux;59;DIRN
162_PMV-DIRN;01/01/2019;A0021;56;59;N;709;55990;726556,36;7023539,04;0;G;;0;0;ACCROCHE;N___SRDT000824;;;F;filaire;P;propriétaire;1;1;0;27/01/2015;N;fonctionnement normal;0;;DIV;Autre;;;;;Douchy-les-Mines;59;DIRN
172_PMV-DIRN;01/01/2019;A0022;1;59;N;452;1048;707793,62;7055829,48;0;D;;0;0;ACCROCHE;N___SRDT000660;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Lesquin;59;DIRN
168_PMV-DIRN;01/01/2019;A0022;1;59;N;532;1128;707872,48;7055845,06;0;D;;0;0;ACCROCHE;N___SRDT000772;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Lesquin;59;DIRN
174_PMV-DIRN;01/01/2019;A0022;1;59;N;853;1449;708187,92;7055909,76;0;D;;0;0;ACCROCHE;N___SRDT000662;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Lesquin;59;DIRN
167_PMV-DIRN;01/01/2019;A0022;9;59;N;0;2400;710111,12;7061345,44;0;D;;0;0;ACCROCHE;N___SRDT000738;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Lesquin;59;DIRN
54_PMV-DIRN;01/01/2019;A0022;9;59;N;201;2601;709921,59;7061411,28;0;D;;0;0;ACCROCHE;N___SRDT000664;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Villeneuve-d'Ascq;59;DIRN
55_PMV-DIRN;01/01/2019;A0022;9;59;N;936;3336;709336,54;7061843,91;0;D;;0;0;ACCROCHE;N___SRDT000665;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Villeneuve-d'Ascq;59;DIRN
181_PMV-DIRN;01/01/2019;A0022;10;59;N;649;4047;708776,43;7062267,3;0;D;;0;0;ACCROCHE;N___SRDT000773;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Wasquehal;59;DIRN
184_PMV-DIRN;01/01/2019;A0022;11;59;N;959;5353;708158,07;7063146,21;0;D;;0;0;ACCROCHE;N___SRDT000670;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Wasquehal;59;DIRN
185_PMV-DIRN;01/01/2019;A0022;12;59;N;239;5630;708161,68;7063423,34;0;D;;0;0;ACCROCHE;N___SRDT000671;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Wasquehal;59;DIRN
173_PMV-DIRN;01/01/2019;A0022;1;59;N;704;1671;708032,18;7055920,84;0;G;;0;0;ACCROCHE;N___SRDT000661;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Lesquin;59;DIRN
175_PMV-DIRN;01/01/2019;A0022;2;59;N;375;2344;708695,59;7055997,66;0;G;;0;0;ACCROCHE;N___SRDT000663;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Lesquin;59;DIRN
182_PMV-DIRN;01/01/2019;A0022;10;59;N;649;4274;708765,95;7062254,41;0;G;;0;0;ACCROCHE;N___SRDT000666;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Wasquehal;59;DIRN
183_PMV-DIRN;01/01/2019;A0022;10;59;N;769;4394;708648,72;7062281,08;0;G;;0;0;ACCROCHE;N___SRDT000667;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Wasquehal;59;DIRN
196_PMV-DIRN;01/01/2019;A0022;11;59;N;349;4965;708168,94;7062528,63;0;G;;0;0;ACCROCHE;N___SRDT000668;;;F;filaire;P;propriétaire;0;0;1;01/01/2007;V;normal mais vieillissant;0;;DIV;Autre;;;;;Marcq-en-Barul;59;DIRN
197_PMV-DIRN;01/01/2019;A0022;11;59;N;629;5245;708044,64;7062779,86;0;G;;0;0;ACCROCHE;N___SRDT000669;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Marcq-en-Barul;59;DIRN
186_PMV-DIRN;01/01/2019;A0022;12;59;N;377;6062;708045,62;7063569,01;0;G;;0;0;ACCROCHE;N___SRDT000672;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Wasquehal;59;DIRN
198_PMV-DIRN;01/01/2019;A0022;13;59;N;349;6601;708077,12;7064101,72;0;G;;0;0;ACCROCHE;N___SRDT000673;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Marcq-en-Barul;59;DIRN
199_PMV-DIRN;01/01/2019;A0022;13;59;N;598;6850;708040,69;7064348,51;0;G;;0;0;ACCROCHE;N___SRDT000674;;;F;filaire;P;propriétaire;0;0;1;01/01/2007;N;fonctionnement normal;0;;DIV;Autre;;;;;Marcq-en-Barul;59;DIRN
187_PMV-DIRN;01/01/2019;A0022;14;59;N;455;7564;707927,34;7065054,85;0;G;;0;0;ACCROCHE;N___SRDT000675;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Wasquehal;59;DIRN
200_PMV-DIRN;01/01/2019;A0022;14;59;N;868;7977;707870,03;7065464,78;0;G;;0;0;ACCROCHE;N___SRDT000676;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Marcq-en-Barul;59;DIRN
201_PMV-DIRN;01/01/2019;A0022;15;59;N;343;8511;707878,97;7065998,78;0;G;;0;0;ACCROCHE;N___SRDT000677;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Marcq-en-Barul;59;DIRN
202_PMV-DIRN;01/01/2019;A0022;15;59;N;774;8942;707971,28;7066420,13;0;G;;0;0;ACCROCHE;N___SRDT000678;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Marcq-en-Barul;59;DIRN
195_PMV-DIRN;01/01/2019;A0022;16;59;N;49;9205;708064,56;7066666,45;0;G;;0;0;ACCROCHE;N___SRDT000825;;;F;filaire;P;propriétaire;1;1;0;01/01/1995;N;fonctionnement normal;0;;DIV;Autre;;;;;Marcq-en-Barul;59;DIRN
203_PMV-DIRN;01/01/2019;A0022;16;59;N;445;9601;708246,44;7067018,82;0;G;;0;0;ACCROCHE;N___SRDT000679;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Marcq-en-Barul;59;DIRN
204_PMV-DIRN;01/01/2019;A0022;17;59;N;180;10326;708559,74;7067672,69;0;G;;0;0;ACCROCHE;N___SRDT000680;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Marcq-en-Barul;59;DIRN
43_PMV-DIRN;01/01/2019;A0022;17;59;N;900;11046;708713,56;7068375,43;0;G;;0;0;ACCROCHE;N___SRDT000681;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Bondues;59;DIRN
44_PMV-DIRN;01/01/2019;A0022;18;59;N;775;11914;708768,38;7069244,12;0;G;;0;0;ACCROCHE;N___SRDT000682;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Bondues;59;DIRN
32_PMV-DIRN;01/01/2019;A0022;19;59;N;541;12674;708812,47;7070004,87;0;G;;0;0;ACCROCHE;N___SRDT000683;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Tourcoing;59;DIRN
188_PMV-DIRN;01/01/2019;A0022;20;59;N;199;13321;708941,22;7070638,18;0;G;;0;0;ACCROCHE;N___SRDT000684;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Roncq;59;DIRN
189_PMV-DIRN;01/01/2019;A0022;21;59;N;369;14496;709598,5;7071607,76;0;G;;0;0;ACCROCHE;N___SRDT000685;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Roncq;59;DIRN
90_PMV-DIRN;01/01/2019;A0022;22;59;N;492;15614;710207,36;7072543,24;0;G;;0;0;ACCROCHE;N___SRDT000686;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Neuville-en-Ferrain;59;DIRN
91_PMV-DIRN;01/01/2019;A0022;23;59;N;91;16214;710468,19;7073084,88;0;G;;0;0;ACCROCHE;N___SRDT000687;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Neuville-en-Ferrain;59;DIRN
92_PMV-DIRN;01/01/2019;A0022;24;59;N;173;17318;711182,15;7073915,07;0;G;;0;0;ACCROCHE;N___SRDT000688;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Neuville-en-Ferrain;59;DIRN
89_PMV-DIRN;01/01/2019;A0022;24;59;N;331;17476;711317,62;7073997,39;0;G;;0;0;ACCROCHE;N___SRDT000855;;;F;filaire;P;propriétaire;1;1;0;01/01/1990;R;HS à remplacer;0;;DIV;Autre;;;;;Neuville-en-Ferrain;59;DIRN
93_PMV-DIRN;01/01/2019;A0022;24;59;N;672;17817;711628,58;7074139,67;0;G;;0;0;ACCROCHE;N___SRDT000689;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Neuville-en-Ferrain;59;DIRN
75_PMV-DIRN;01/01/2019;A0023;0;59;N;440;440;710139,96;7055596,18;0;D;;0;0;ACCROCHE;N___SRDT000690;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Sainghin-en-Mélantois;59;DIRN
163_PMV-DIRN;01/01/2019;A0023;21;59;N;896;21816;721379,47;7039908,01;0;D;;0;0;ACCROCHE;N___SRDT000827;;;SF;sans fil;P;propriétaire;1;1;0;01/01/2010;N;fonctionnement normal;0;;DIV;Autre;;;;;Beuvry-la-Forêt;59;DIRN
76_PMV-DIRN;01/01/2019;A0023;0;59;N;159;159;709866,24;7055826,96;0;G;;0;0;ACCROCHE;N___SRDT000691;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Sainghin-en-Mélantois;59;DIRN
77_PMV-DIRN;01/01/2019;A0023;1;59;N;0;1009;710437,55;7055256,75;0;G;;0;0;ACCROCHE;N___SRDT000692;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Sainghin-en-Mélantois;59;DIRN
78_PMV-DIRN;01/01/2019;A0023;1;59;N;774;1783;710599,51;7054501,61;0;G;;0;0;ACCROCHE;N___SRDT000693;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Sainghin-en-Mélantois;59;DIRN
79_PMV-DIRN;01/01/2019;A0023;2;59;N;614;2627;710721,29;7053665,96;0;G;;0;0;ACCROCHE;N___SRDT000694;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Sainghin-en-Mélantois;59;DIRN
165_PMV-DIRN;01/01/2019;A0023;3;59;N;726;3761;711115,53;7052603,67;0;G;;0;0;ACCROCHE;N___SRDT000695;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Fretin;59;DIRN
28_PMV-DIRN;01/01/2019;A0023;8;59;N;699;8714;714111,98;7048761,39;0;G;;0;0;ACCROCHE;N___SRDT000826;;;F;filaire;P;propriétaire;1;1;0;27/02/2015;N;fonctionnement normal;0;;DIV;Autre;;;;;Templeuve;59;DIRN
126_PMV-DIRN;01/01/2019;A0025;0;59;N;438;438;705504,41;7057725,73;0;D;;0;0;ACCROCHE;N___SRDT000697;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;N;fonctionnement normal;0;;DIV;Autre;;;;;Lille;59;DIRN
128_PMV-DIRN;01/01/2019;A0025;1;59;N;681;1313;704584,52;7057698,56;0;D;;0;0;ACCROCHE;N___SRDT000699;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Lille;59;DIRN
120_PMV-DIRN;01/01/2019;A0025;1;59;N;762;1394;704503,17;7057702,37;0;D;;0;0;ACCROCHE;N___SRDT000774;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Lille;59;DIRN
129_PMV-DIRN;01/01/2019;A0025;2;59;N;125;1760;704139,17;7057761,47;0;D;;0;0;ACCROCHE;N___SRDT000700;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Lille;59;DIRN
130_PMV-DIRN;01/01/2019;A0025;2;59;N;615;2250;703646,52;7057806,75;0;D;;0;0;ACCROCHE;N___SRDT000701;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Lille;59;DIRN
131_PMV-DIRN;01/01/2019;A0025;3;59;N;179;2815;703077,18;7057785,92;0;D;;0;0;ACCROCHE;N___SRDT000702;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Lille;59;DIRN
132_PMV-DIRN;01/01/2019;A0025;3;59;N;675;3311;702581,33;7057818,51;0;D;;0;0;ACCROCHE;N___SRDT000703;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Lille;59;DIRN
133_PMV-DIRN;01/01/2019;A0025;4;59;N;50;3683;702216,1;7057876,32;0;D;;0;0;ACCROCHE;N___SRDT000704;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;N;fonctionnement normal;0;;DIV;Autre;;;;;Lille;59;DIRN
134_PMV-DIRN;01/01/2019;A0025;4;59;N;441;4074;701993,29;7058189,35;0;D;;0;0;ACCROCHE;N___SRDT000705;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;N;fonctionnement normal;0;;DIV;Autre;;;;;Lille;59;DIRN
135_PMV-DIRN;01/01/2019;A0025;4;59;N;868;4501;701641,5;7058360,19;0;D;;0;0;ACCROCHE;N___SRDT000706;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;N;fonctionnement normal;0;;DIV;Autre;;;;;Lille;59;DIRN
86_PMV-DIRN;01/01/2019;A0025;5;59;N;466;5098;701068,04;7058203,95;0;D;;0;0;ACCROCHE;N___SRDT000707;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;N;fonctionnement normal;0;;DIV;Autre;;;;;Loos;59;DIRN
87_PMV-DIRN;01/01/2019;A0025;5;59;N;896;5528;700650,07;7058113,68;0;D;;0;0;ACCROCHE;N___SRDT000708;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;N;fonctionnement normal;0;;DIV;Autre;;;;;Loos;59;DIRN
97_PMV-DIRN;01/01/2019;A0025;8;59;N;880;8507;697898,82;7058303,88;0;D;;0;0;ACCROCHE;N___SRDT000713;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Sequedin;59;DIRN
59_PMV-DIRN;01/01/2019;A0025;9;59;N;650;9275;697335,41;7058832,35;0;D;;0;0;ACCROCHE;N___SRDT000714;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Englos;59;DIRN
64_PMV-DIRN;01/01/2019;A0025;10;59;N;600;10225;696654,49;7059505,15;0;D;;0;0;ACCROCHE;N___SRDT000715;;;F;filaire;P;propriétaire;0;0;1;01/12/2015;N;fonctionnement normal;0;;DIV;Autre;;;;;Ennetières-en-Weppes;59;DIRN
65_PMV-DIRN;01/01/2019;A0025;11;59;N;760;11387;695708,73;7060187,91;0;D;;0;0;ACCROCHE;N___SRDT000716;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Ennetières-en-Weppes;59;DIRN
66_PMV-DIRN;01/01/2019;A0025;12;59;N;870;12497;694932,69;7060981;0;D;;0;0;ACCROCHE;N___SRDT000717;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Ennetières-en-Weppes;59;DIRN
67_PMV-DIRN;01/01/2019;A0025;13;59;N;790;13418;694268,88;7061611,97;0;D;;0;0;ACCROCHE;N___SRDT000718;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Ennetières-en-Weppes;59;DIRN
138_PMV-DIRN;01/01/2019;A0025;14;59;N;830;14459;693378,13;7062146,27;0;D;;0;0;ACCROCHE;N___SRDT000719;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;La Chapelle-d'Armentières;59;DIRN
139_PMV-DIRN;01/01/2019;A0025;15;59;N;680;15312;692600,57;7062508,59;0;D;;0;0;ACCROCHE;N___SRDT000720;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;La Chapelle-d'Armentières;59;DIRN
140_PMV-DIRN;01/01/2019;A0025;16;59;N;690;16322;691819,6;7063146,84;0;D;;0;0;ACCROCHE;N___SRDT000721;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;La Chapelle-d'Armentières;59;DIRN
141_PMV-DIRN;01/01/2019;A0025;17;59;N;650;17282;691074,6;7063746,67;0;D;;0;0;ACCROCHE;N___SRDT000722;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;La Chapelle-d'Armentières;59;DIRN
148_PMV-DIRN;01/01/2019;A0025;18;59;N;615;18250;690254,41;7064263,11;0;D;;0;0;ACCROCHE;N___SRDT000723;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Erquinghem-Lys;59;DIRN
149_PMV-DIRN;01/01/2019;A0025;19;59;N;560;19195;689489,07;7064821,41;0;D;;0;0;ACCROCHE;N___SRDT000724;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Erquinghem-Lys;59;DIRN
144_PMV-DIRN;01/01/2019;A0025;22;59;N;500;22139;686865,09;7066149,11;0;D;;0;0;ACCROCHE;N___SRDT000725;;;SF;sans fil;P;propriétaire;0;0;1;01/06/2013;N;fonctionnement normal;0;;DIV;Autre;;;;;Nieppe;59;DIRN
154_PMV-DIRN;01/01/2019;A0025;23;59;N;500;23140;686014,8;7066678,66;0;D;;0;0;ACCROCHE;N___SRDT000726;;;F;filaire;P;propriétaire;0;0;1;01/06/2013;N;fonctionnement normal;0;;DIV;Autre;;;;;Steenwerck;59;DIRN
155_PMV-DIRN;01/01/2019;A0025;25;59;N;500;25141;684511,93;7067999,75;0;D;;0;0;ACCROCHE;N___SRDT000727;;;F;filaire;P;propriétaire;0;0;1;01/06/2013;N;fonctionnement normal;0;;DIV;Autre;;;;;Steenwerck;59;DIRN
159_PMV-DIRN;01/01/2019;A0025;51;59;N;826;51494;666743,86;7086270,37;0;D;;0;0;ACCROCHE;N___SRDT000854;;;SF;sans fil;P;propriétaire;1;1;0;21/04/2015;N;fonctionnement normal;0;;DIV;Autre;;;;;Herzeele;59;DIRN
125_PMV-DIRN;01/01/2019;A0025;0;59;N;323;323;705654,17;7057701,79;0;G;;0;0;ACCROCHE;N___SRDT000696;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Lille;59;DIRN
127_PMV-DIRN;01/01/2019;A0025;1;59;N;160;935;705109,2;7057685,15;0;G;;0;0;ACCROCHE;N___SRDT000698;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Lille;59;DIRN
88_PMV-DIRN;01/01/2019;A0025;6;59;N;535;6305;700034,07;7057925,04;0;G;;0;0;ACCROCHE;N___SRDT000709;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Loos;59;DIRN
83_PMV-DIRN;01/01/2019;A0025;7;59;N;250;7017;699351,74;7057702,21;0;G;;0;0;ACCROCHE;N___SRDT000918;EDF;réseau EDF;F;filaire;P;propriétaire;1;1;1;01/10/2015;N;fonctionnement normal;0;;DIV;Autre;;;;;Haubourdin;59;DIRN
84_PMV-DIRN;01/01/2019;A0025;7;59;N;350;7117;699253,49;7057684,45;0;G;;0;0;ACCROCHE;N___SRDT000710;;;F;filaire;P;propriétaire;0;0;1;;;;0;;DIV;Autre;;;;;Haubourdin;59;DIRN
95_PMV-DIRN;01/01/2019;A0025;8;59;N;130;7909;698506;7057876,61;0;G;;0;0;ACCROCHE;N___SRDT000711;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Sequedin;59;DIRN
96_PMV-DIRN;01/01/2019;A0025;8;59;N;405;8184;698273,72;7058018,78;0;G;;0;0;ACCROCHE;N___SRDT000712;;;F;filaire;P;propriétaire;0;0;1;01/01/2001;R;HS à remplacer;0;;DIV;Autre;;;;;Sequedin;59;DIRN
63_PMV-DIRN;01/01/2019;A0025;11;59;N;420;11200;695960,26;7059952,72;0;G;;0;0;ACCROCHE;N___SRDT000828;;;F;filaire;P;propriétaire;1;1;0;01/01/1995;N;fonctionnement normal;0;;DIV;Autre;;;;;Ennetières-en-Weppes;59;DIRN
142_PMV-DIRN;01/01/2019;A0025;16;59;N;700;16484;691803,02;7063146,42;0;G;;0;0;ACCROCHE;N___SRDT000829;;;F;filaire;P;propriétaire;1;1;0;01/01/1995;N;fonctionnement normal;0;;DIV;Autre;;;;;La Chapelle-d'Armentières;59;DIRN
143_PMV-DIRN;01/01/2019;A0025;20;59;N;595;20381;688581,41;7065320,41;0;G;;0;0;ACCROCHE;DIRN-TEMPO-1;EDF;réseau EDF;F;filaire;P;propriétaire;1;1;1;01/12/2015;N;fonctionnement normal;0;;DIV;Autre;;;;;Nieppe;59;DIRN
