objetID;dateReferentiel;route;longueur;ploD;absD;cumulD;xD;yD;zD;ploF;absF;cumulF;xF;yF;zF;cote;voie;accrochage;CodeMacroSection;MacroSectionEquipee;NomStationRef;CodeSiredoStationRef;TypeStationRef;TypeStationRef_lib;DateStationRef;IndiceNational;sectionnement_gestionnaire
Obx54ySqFt_6172;01/01/2019;N0057;1687;25PR67U;383;246873;953855,09;6652553,45;0;CS25PR68D;46;248560;953525,84;6650928,82;0;I;0;ACCROCHE;N0057_M20;0;PONTARLIER 1;;;;01/06/2021;0;DIRE
Obx54ySqFt_6173;01/01/2019;N0057;5326;CS25PR68D;46;248560;953525,84;6650928,82;0;25PR72U;700;253886;956157,53;6648116,92;0;I;0;ACCROCHE;N0057_M21;0;PONTARLIER 2;;;;01/06/2019;0;DIRE
Obx54ySqFt_6174;01/01/2019;N0057;1860;25PR72U;700;253886;956157,53;6648116,92;0;25PR74U;548;255746;957175,72;6646857,91;0;I;0;ACCROCHE;N0057_M22;0;PONTARLIER 3;;;;01/06/2021;0;DIRE
Obx54ySqFt_6175;01/01/2019;N0057;10055;25PR74U;548;255746;957175,72;6646857,91;0;25PR84D;600;265801;956160,62;6637497,92;0;I;0;ACCROCHE;N0057_M23;1;LA_GAUFFRE;MXD25.B;3;QT, TT, VT, LC, VC, KC;01/01/2017;0;DIRE
Obx54ySqFt_6176;01/01/2019;N0057;8554;25PR84D;600;265801;956160,62;6637497,92;0;FRU;0;274355;958378,02;6631256,05;0;I;0;ACCROCHE;N0057_M24;0;JOUGNE;;2;QT, TT, VT, LC, VC;12/11/2018;0;DIRE
Obx54ySqFt_6177;01/01/2019;N0058;11665;08PR0D;0;0;848751,13;6964550,29;0;FRD;0;11665;843373,22;6955825,63;0;I;0;ACCROCHE;N0058_M1;1;LA_CHAPELLE;MZA08.J;2;QT, TT, VT, LC, VC;01/08/2012;0;DIRN
Obx54ySqFt_6178;01/01/2019;N0059;19309;54PR3D;0;0;960683,01;6835743,06;0;54PR22D;600;19309;975546,61;6825297,66;0;I;0;ACCROCHE;N0059_M1;1;MONCEL LES LUNEVILLE;MZE54.U;2;QT, TT, VT, LC, VC;17/05/2016;0;DIRE
Obx54ySqFt_6179;01/01/2019;N0059;16295;54PR22D;600;19309;975546,61;6825297,66;0;88PR6D;280;35604;987022,32;6815251,91;0;I;0;ACCROCHE;N0059_M2;1;N59 - BACCARAT;MZE54.V;2;QT, TT, VT, LC, VC;01/06/2019;1;DIRE
Obx54ySqFt_6180;01/01/2019;N0059;10293;88PR6D;280;35604;987022,32;6815251,91;0;88PR16D;940;45897;991421,46;6806389,81;0;I;0;ACCROCHE;N0059_M3;1;LA_PECHERIE;MZV88.F;2;QT, TT, VT, LC, VC;18/03/2015;1;DIRE
Obx54ySqFt_6181;01/01/2019;N0059;5183;88PR16D;940;45897;991421,46;6806389,81;0;88PR22D;100;51080;993990,65;6803119,62;0;I;0;ACCROCHE;N0059_M5;1;N59 ST DIE;MZV88.N;2;QT, TT, VT, LC, VC;01/06/2021;0;DIRE
Obx54ySqFt_6182;01/01/2019;N0059;5919;88PR22D;100;51080;993990,65;6803119,62;0;88PR28U;30;56999;999710,22;6804025,71;0;I;0;ACCROCHE;N0059_M6;1;N59 – REMOMEIX;MZV88.G;2;QT, TT, VT, LC, VC;01/06/2019;0;DIRE
Obx54ySqFt_6183;01/01/2019;N0059;6705;DD88PR28U;0;57001;1011913,54;6803225,01;0;68PR14U;730;63706;1017998,74;6805150,94;0;I;0;ACCROCHE;N0059_M7;1;LIEPVRE;MZr68.R;2;QT, TT, VT, LC, VC;01/10/1996;1;DIRE
Obx54ySqFt_6184;01/01/2019;N0059;7645;68PR14U;730;63706;1017998,74;6805150,94;0;67PR4U;115;71351;1024943,84;6807043,94;0;I;0;ACCROCHE;N0059_M8;0;;;;;;0;DIRE
Obx54ySqFt_6185;01/01/2019;N0059;2890;67PR4U;115;71351;1024943,84;6807043,94;0;FRU;0;74241;1027555,05;6805903,81;0;I;0;ACCROCHE;N0059_M9;0;;;;;;0;DIRE
Obx54ySqFt_6186;01/01/2019;N0061;3215;57PR16D;0;0;994576,46;6890412,12;0;57PR19D;400;3215;994004,38;6893358,49;0;I;0;ACCROCHE;N0061_M1;1;HAMBACH;MZO57.U;2;QT, TT, VT, LC, VC;22/01/2015;0;DIRE
Obx54ySqFt_6187;01/01/2019;N0061;4746;57PR19D;400;3215;994004,38;6893358,49;0;57PR24D;400;7961;994046,81;6897239,41;0;I;0;ACCROCHE;N0061_M2;1;WOUTSVILLER 2X2;MZO57.V;2;QT, TT, VT, LC, VC;24/10/2012;0;DIRE
Obx54ySqFt_6188;01/01/2019;N0061;4908;57PR24D;400;7961;994046,81;6897239,41;0;57PR30D;650;12869;994372,24;6901749,43;0;I;0;ACCROCHE;N0061_M3;1;SARREGUEMINES;MZ057.N;2;QT, TT, VT, LC, VC;18/05/2010;0;DIRE
Obx54ySqFt_6189;01/01/2019;N0061;5233;57PR30D;650;12869;994372,24;6901749,43;0;FRU;0;18102;993509,13;6906525,13;0;I;0;ACCROCHE;N0061_M4;1;GROSBLIDERSTROFF;MZO57.W;2;QT, TT, VT, LC, VC;11/06/2012;0;DIRE
Obx54ySqFt_6190;01/01/2019;N0065;4600;89PR0U;0;0;749026,11;6744142,63;0;FRU;0;4600;744864,13;6743238,7;0;I;0;ACCROCHE;N0065_M1;1;VENOY;MXY89.M;2;QT, TT, VT, LC, VC;01/01/2016;1;DIRCE
Obx54ySqFt_6191;01/01/2019;N0066;2879;88PR0D;0;0;966849,77;6776195,8;0;88PR2D;877;2879;969013,35;6774429,85;0;I;0;ACCROCHE;N0066_M1;0;;;;;01/06/2019;0;DIRE
Obx54ySqFt_6192;01/01/2019;N0066;28871;88PR2D;877;2879;969013,35;6774429,85;0;88PR30U;618;31750;985528,78;6757461,3;0;I;0;ACCROCHE;N0066_M2;1;LEPANGES;MZV88.H;2;QT, TT, VT, LC, VC;01/10/2018;0;DIRE
Obx54ySqFt_6193;01/01/2019;N0066;4743;88PR30U;618;31750;985528,78;6757461,3;0;88PR35U;417;36493;988201,77;6761066,39;0;I;0;ACCROCHE;N0066_M3;0;;;;;;0;DIRE
Obx54ySqFt_6194;01/01/2019;N0066;13236;88PR35U;417;36493;988201,77;6761066,39;0;68PR10U;258;49729;998738,69;6761713,78;0;I;0;ACCROCHE;N0066_M4;1;COL_BUSSANG;MZR68.U;2;QT, TT, VT, LC, VC;01/10/2018;1;DIRE
Obx54ySqFt_6195;01/01/2019;N0066;3930;68PR10U;258;49729;998738,69;6761713,78;0;68PR14U;222;53659;1001838,77;6759479,07;0;I;0;ACCROCHE;N0066_M5;0;;;;;;0;DIRE
Obx54ySqFt_6196;01/01/2019;N0066;6988;68PR14U;222;53659;1001838,77;6759479,07;0;68PR21U;217;60647;1005749,57;6754038,83;0;I;0;ACCROCHE;N0066_M6;1;BITCHWILLER;MZR68.P;2;QT, TT, VT, LC, VC;01/10/2018;0;DIRE
Obx54ySqFt_6197;01/01/2019;N0066;7648;68PR21U;217;60647;1005749,57;6754038,83;0;68PR28D;811;68295;1012755,33;6751427,1;0;I;0;ACCROCHE;N0066_M7;1;CERNAY;MZR68.H;3;QT, TT, VT, LC, VC, KC;01/01/2017;0;DIRE
Obx54ySqFt_6198;01/01/2019;N0066;9019;68PR28D;811;68295;1012755,33;6751427,1;0;FRD;0;77314;1020263,21;6747194,67;0;I;0;ACCROCHE;N0066_M8;1;WITTELSHEIM;MZR68.J;1;QT, TT;01/01/2016;0;DIRE
Obx54ySqFt_6199;01/01/2019;N0067;25635;52PR0U;0;0;846900,94;6837716,77;0;52PR29U;499;25635;859817,98;6818729,6;0;I;0;ACCROCHE;N0067_M1;1;PREZ_SUR_MARNE;MZH52.D;2;QT, TT, VT, LC, VC;09/08/2016;1;DIRE
Obx54ySqFt_6200;01/01/2019;N0067;30320;52PR29U;500;25636;859818,45;6818728,72;0;52PR60D;200;55956;857786,09;6792305,56;0;I;0;ACCROCHE;N0067_M2;1;VIGNORY;MZH52.H;2;QT, TT, VT, LC, VC;06/05/2013;0;DIRE
Obx54ySqFt_6201;01/01/2019;N0067;9495;52PR60D;200;55956;857786,09;6792305,56;0;52PR69D;680;65451;856754,9;6783117,78;0;I;0;ACCROCHE;N0067_M3;1;BOLOGNE;MZH52.E;2;QT, TT, VT, LC, VC;01/10/2018;0;DIRE
Obx54ySqFt_6202;01/01/2019;N0067;11148;52PR69D;680;65451;856754,9;6783117,78;0;FRU;0;76599;853306,2;6773551,81;0;I;0;ACCROCHE;N0067_M4;1;SEMOUTIER;MZH52.I;2;QT, TT, VT, LC, VC;18/10/2013;0;DIRE
Obx54ySqFt_6203;01/01/2019;N0070;15176;71PR4D;0;0;787313,28;6597885,09;0;71PR19U;750;15176;794164,53;6610937,79;0;I;0;ACCROCHE;N0070_M1;0;;;;;01/07/2019;0;DIRCE
Obx54ySqFt_6204;01/01/2019;N0070;28463;71PR19U;750;15176;794164,53;6610937,79;0;FRD;0;43639;813902,18;6628672,01;0;I;0;ACCROCHE;N0070_M2;1;ROZELAY;MXS71.F;2;QT, TT, VT, LC, VC;01/01/2016;0;DIRCE
Obx54ySqFt_6205;01/01/2019;N0077;23447;89PR5U;63;5014;744750,68;6748844,79;0;89PR28U;840;28461;754822,21;6766384,59;0;I;0;ACCROCHE;N0077_M1;1;PONTIGNY;MXY89.H;2;QT, TT, VT, LC, VC;01/01/2017;1;DIRCE
Obx54ySqFt_6206;01/01/2019;N0077;43285;89PR28U;840;28461;754822,21;6766384,59;0;FRU;0;71746;777911,26;6797104,03;0;I;0;ACCROCHE;N0077_M3;1;CRESANTIGNES;MXA10.R;2;QT, TT, VT, LC, VC;01/01/2016;0;DIRCE
Obx54ySqFt_6207;01/01/2019;N0079;7313;CS03PR3UC;0;3245;699585,25;6583211,71;0;03PR10U;765;10558;703484,43;6588829,25;0;I;0;ACCROCHE;N0079_M1;0;;;;;;0;DIRCE
Obx54ySqFt_6208;01/01/2019;N0079;23312;03PR10U;765;10558;703484,43;6588829,25;0;03PR33U;0;33870;724241,11;6597367,59;0;I;0;ACCROCHE;N0079_M2;1;CRESSANGES;MYB03.M;2;QT, TT, VT, LC, VC;01/01/2016;1;DIRCE
Obx54ySqFt_6209;01/01/2019;N0079;4293;03PR33U;0;33870;724241,11;6597367,59;0;03PR35U;1664;38163;727886,43;6599573,38;0;I;0;ACCROCHE;N0079_M3;0;;;;;;0;DIRCE
Obx54ySqFt_6210;01/01/2019;N0079;28669;03PR35U;1664;38163;727886,43;6599573,38;0;DF03PR64U;475;66832;755142,62;6603536,8;0;I;0;ACCROCHE;N0079_M4;1;LES_POCHONS;MYB03.D;2;QT, TT, VT, LC, VC;14/07/1999;1;DIRCE
Obx54ySqFt_6211;01/01/2019;N0079;24665;DF03PR64U;475;66832;755142,62;6603536,8;0;71PR1D;0;91497;777181,27;6597045,96;0;I;0;ACCROCHE;N0079_M5;1;MOLINET;MYB03.W;2;QT, TT, VT, LC, VC;01/06/2003;0;DIRCE
Obx54ySqFt_6212;01/01/2019;N0079;10523;71PR1D;0;91497;777181,27;6597045,96;0;71PR13D;590;102020;787312,45;6597884,54;0;I;0;ACCROCHE;N0079_M6;1;CHIZEUIL;MXS71.U;2;QT, TT, VT, LC, VC;01/01/2016;0;DIRCE
Obx54ySqFt_6213;01/01/2019;N0079;3141;71PR13D;590;102020;787312,45;6597884,54;0;71PR18U;250;105161;789600,26;6595359,15;0;I;0;ACCROCHE;N0079_M7;1;VOLESVRES;MXS71.T;2;QT, TT, VT, LC, VC;02/10/2001;0;DIRCE
Obx54ySqFt_6214;01/01/2019;N0079;10500;71PR18U;250;105161;789600,26;6595359,15;0;71PR28D;100;115661;799832,06;6594374,48;0;I;0;ACCROCHE;N0079_M8;0;;;;;01/06/2020;0;DIRCE
Obx54ySqFt_6215;01/01/2019;N0079;31620;71PR28D;100;115661;799832,06;6594374,48;0;DF71PR59U;574;147281;825421,59;6589410,14;0;I;0;ACCROCHE;N0079_M9;1;SAINTE_CECILE;MXS71.P;2;QT, TT, VT, LC, VC;08/04/1997;0;DIRCE
Obx54ySqFt_6216;01/01/2019;N0079;11082;DF71PR59U;574;147281;825421,59;6589410,14;0;71PR71D;370;158363;833209,64;6582793,11;0;I;0;ACCROCHE;N0079_M10;1;LE_BOIS_CLAIR;MXS71.B;2;QT, TT, VT, LC, VC;01/01/2015;0;DIRCE
Obx54ySqFt_6217;01/01/2019;N0079;6454;71PR71D;370;158363;833209,64;6582793,11;0;71PR78UC;0;164817;837262,67;6577836,29;0;I;0;ACCROCHE;N0079_M11;1;PRISSE;MXS71.N;2;QT, TT, VT, LC, VC;01/01/2015;1;DIRCE
Obx54ySqFt_6218;01/01/2019;N0080;27741;71PR11U;0;0;840599,55;6630360,78;0;FRD;0;27741;813987,23;6628751,94;0;I;0;ACCROCHE;N0080_M1;1;LES_BAUDOTS;MXS71.W;2;QT, TT, VT, LC, VC;01/01/2015;0;DIRCE
Obx54ySqFt_6219;01/01/2019;N0082;14796;42PR0D;0;0;787874,43;6541314,68;0;FRD;0;14796;790335,73;6527972,37;0;I;0;ACCROCHE;N0082_M1;1;NEULISE;MYL42.Y;2;QT, TT, VT, LC, VC;02/02/2017;0;DIRCE
Obx54ySqFt_6220;01/01/2019;N0083;7436;39PR57U;0;0;899740,56;6641236,13;0;39PR65U;180;7436;906129,8;6642212,04;0;I;0;ACCROCHE;N0083_M1;1;POLIGNY;MXJ39.I;2;QT, TT, VT, LC, VC;01/01/2016;0;DIRE
Obx54ySqFt_6221;01/01/2019;N0083;17578;39PR65U;180;7436;906129,8;6642212,04;0;39PR83U;855;25014;913498,51;6656807,72;0;I;0;ACCROCHE;N0083_M2;1;BUVILLY;MXJ39.H;2;QT, TT, VT, LC, VC;01/06/2019;1;DIRE
Obx54ySqFt_6222;01/01/2019;N0083;4488;39PR83U;855;25014;913498,51;6656807,72;0;25PR0U;0;29502;916212,76;6660235,08;0;I;0;ACCROCHE;N0083_M3;1;GRANGE DE VAIVRE;MXJ39.G;2;QT, TT, VT, LC, VC;12/07/2018;0;DIRE
Obx54ySqFt_6223;01/01/2019;N0083;21746;25PR0U;0;29502;916212,76;6660235,08;0;25PR22U;370;51248;924450,04;6679318,9;0;I;0;ACCROCHE;N0083_M4;1;BUSY;MXD25.O;2;QT, TT, VT, LC, VC;01/07/2015;0;DIRE
Obx54ySqFt_6224;01/01/2019;N0083;6005;25PR22U;370;51248;924450,04;6679318,9;0;25PR28U;475;57253;926985,25;6683214,49;0;I;0;ACCROCHE;N0083_M5;1;BEURE;MXD25.K;3;QT, TT, VT, LC, VC, KC;01/06/2019;1;DIRE
Obx54ySqFt_6225;01/01/2019;N0083;10563;DD25PR28U;0;57264;1024622,23;6789352,13;0;DD68PR68D;0;67827;1026800,86;6799183,29;0;I;0;ACCROCHE;N0083_M6;1;OSTHEIM_SUD;MZR68.B;1;QT, TT;01/10/2018;1;DIRE
Obx54ySqFt_6226;01/01/2019;N0085;8462;DRU;3;3;911690,37;6450863,5;0;FD38PR56UD;0;8465;917565,9;6446400,85;0;I;0;ACCROCHE;N0085_M1;1;CHAMPAGNIER;MYI38.F;2;QT, TT, VT, LC, VC;22/01/1992;1;DIRCE
Obx54ySqFt_6227;01/01/2019;N0085;20013;FD38PR56UD;40;8505;917582,69;6446340,56;0;38PR76U;70;28518;919673,22;6428116,8;0;I;0;ACCROCHE;N0085_M3;1;PIERRE CHATEL;MYI38.P;2;QT, TT, VT, LC, VC;01/01/2000;0;DIRMED
Obx54ySqFt_6228;01/01/2019;N0085;47257;38PR78U;928;32590;920959,42;6426372,6;0;05PR22U;651;79847;943450,3;6402035,8;0;I;0;ACCROCHE;N0085_M5;1;SAINT_FIRMIN;MMH05.L;3;QT, TT, VT, LC, VC, KC;01/01/2014;1;DIRMED
Obx54ySqFt_6229;01/01/2019;N0085;10630;05PR22U;651;79847;943450,3;6402035,8;0;05PR33U;328;90477;944511,3;6392538,24;0;I;0;ACCROCHE;N0085_M6;1;COL_BAYARD;MMA05.i;2;QT, TT, VT, LC, VC;01/01/2014;1;DIRMED
Obx54ySqFt_6230;01/01/2019;N0085;10352;05PR40U;964;98927;942476,93;6386675,12;0;05PR51U;523;109279;941231,47;6376712,04;0;I;0;ACCROCHE;N0085_M10;1;GAP_SUD_N85;MMH05.N;3;QT, TT, VT, LC, VC, KC;01/01/2017;1;DIRMED
Obx54ySqFt_6231;01/01/2019;N0085;801;05PR51U;523;109279;941231,47;6376712,04;0;04PR16U;0;110080;940950,6;6376084,12;0;I;0;ACCROCHE;N0085_M11;1;LA_SAULCE;MMH05.T;2;QT, TT, VT, LC, VC;01/02/2001;1;DIRMED
Obx54ySqFt_6232;01/01/2019;N0085;3147;04PR16U;0;110080;938333,57;6340963,37;0;04PR19U;155;113227;940517,47;6338723,23;0;I;0;ACCROCHE;N0085_M12;1;CHATEAU_ARNOUX;MME04.A;2;QT, TT, VT, LC, VC;01/01/2015;1;DIRMED
Obx54ySqFt_6233;01/01/2019;N0085;6652;04PR21U;291;115346;941038,51;6336788,03;0;04PR27U;885;121998;943943,76;6332143,59;0;I;0;ACCROCHE;N0085_M14;1;L_ESCALE;MME04.G;1;QT, TT;30/11/1992;1;DIRMED
Obx54ySqFt_6234;01/01/2019;N0085;8165;04PR27U;885;121998;943943,76;6332143,59;0;04PR36U;220;130163;951324,71;6332511,17;0;I;0;ACCROCHE;N0085_M15;1;MALLEMOISSON;MMA04.L;4;QT, TT, VT, LC, VC, KC, EC, PC;25/01/1993;1;DIRMED
Obx54ySqFt_6235;01/01/2019;N0085;5355;04PR36U;220;130163;951324,71;6332511,17;0;04PR41U;630;135518;955345,87;6335825,34;0;I;0;ACCROCHE;N0085_M16;1;AIGLUN;MME04.T;1;QT, TT;01/01/2017;0;DIRMED
Obx54ySqFt_6236;01/01/2019;N0085;26093;04PR47U;290;138873;957231,09;6336283,45;0;FRU;0;164966;970142,2;6322750,37;0;I;0;ACCROCHE;N0085_M21;1;BARREME;MME04.S;2;QT, TT, VT, LC, VC;01/01/2017;1;DIRMED
Obx54ySqFt_6237;01/01/2019;N0086;1978;84PR0U;0;0;835895,38;6354064,34;0;84PR1U;929;1978;834125,29;6353341,33;0;I;0;ACCROCHE;N0086_M1;1;LAMOTTE;MMV84.H;2;QT, TT, VT, LC, VC;01/01/2017;1;DIRMED
Obx54ySqFt_6238;01/01/2019;N0086;4579;84PR1U;929;1978;834125,29;6353341,33;0;30PR5U;630;6557;831097,64;6350439,04;0;I;0;ACCROCHE;N0086_M2;1;DEV_PT_ST_ESPRIT;Mmg30 .d ;2;QT, TT, VT, LC, VC;01/01/2011;0;DIRMED
Obx54ySqFt_6239;01/01/2019;N0086;7367;30PR5U;630;6557;831097,64;6350439,04;0;30PR12U;720;13924;829492;6343433,98;0;I;0;ACCROCHE;N0086_M3;1;BAGNOLS_NORD;MMG30.T;2;QT, TT, VT, LC, VC;01/01/2012;0;DIRMED
Obx54ySqFt_6240;01/01/2019;N0088;5852;DRD;1;1;817040,65;6486374,13;0;42PR34D;840;5853;812570,21;6482951,77;0;I;0;ACCROCHE;N0088_M1;1;N88_VARIZELLE;MYL42.E;2;QT, TT, VT, LC, VC;01/01/2015;0;DIRCE
Obx54ySqFt_6241;01/01/2019;N0088;1075;42PR51D;300;22212;799615,71;6476271,2;0;43PR0D;0;23287;799439,94;6475230,28;0;I;0;ACCROCHE;N0088_M5;1;CHAZEAU;MYL42.Q;2;QT, TT, VT, LC, VC;01/01/2010;1;DIRCE
Obx54ySqFt_6242;01/01/2019;N0088;15735;43PR0D;0;23287;799439,94;6475230,28;0;43PR16D;0;39022;790686,52;6464602,12;0;I;0;ACCROCHE;N0088_M6;1;MONISTROL;MYH43C;2;QT, TT, VT, LC, VC;01/01/2014;0;DIRMC
Obx54ySqFt_6243;01/01/2019;N0088;26511;43PR16D;0;39022;790686,52;6464602,12;0;43PR42U;769;65533;782756,14;6442770,58;0;I;0;ACCROCHE;N0088_M7;1;BALDESNEIGES;MYH43.A / MYH43.X;2;QT, TT, VT, LC, VC;01/01/2015;1;DIRMC
Obx54ySqFt_6244;01/01/2019;N0088;18886;43PR42U;769;65533;782756,14;6442770,58;0;43PR61D;740;84419;770300,41;6435569,39;0;I;0;ACCROCHE;N0088_M8;1;BRUNELET;MYH43.E;2;QT, TT, VT, LC, VC;07/06/2018;0;DIRMC
Obx54ySqFt_6245;01/01/2019;N0088;22621;43PR73U;700;91297;766444,53;6430683,92;0;43PR95U;1000;113918;770299,3;6409594,6;0;I;0;ACCROCHE;N0088_M10;1;LE_FANGEAS;MYH43.F;3;QT, TT, VT, LC, VC, KC;01/01/2014;1;DIRMC
Obx54ySqFt_6246;01/01/2019;N0088;54223;43PR95U;1000;113918;770299,3;6409594,6;0;48PR49U;885;168141;740625,9;6380834,35;0;I;0;ACCROCHE;N0088_M13;1;LANGOGNE;MMZ48.F;4;QT, TT, VT, LC, VC, KC, EC, PC;01/01/2014;1;DIRMC
Obx54ySqFt_6247;01/01/2019;N0088;5284;48PR53U;185;171426;738345,56;6379724,54;0;48PR58U;619;176710;736390,08;6376045,27;0;I;0;ACCROCHE;N0088_M19;1;MENDE_SUD;MMZ48.L;2;QT, TT, VT, LC, VC;01/01/2016;0;DIRMC
Obx54ySqFt_6248;01/01/2019;N0088;26279;48PR58U;619;176710;736390,08;6376045,27;0;CS12PR2D;0;202989;704937,45;6359453,64;0;I;0;ACCROCHE;N0088_M20;1;BALSIEGES;MMZ48.G;1;QT, TT;01/01/2015;1;DIRMC
Obx54ySqFt_6249;01/01/2019;N0088;22107;CS12PR2D;0;202989;704937,45;6359453,64;0;12PR24U;290;225096;686181,76;6365144,26;0;I;0;ACCROCHE;N0088_M23;1;VARES;MBE12.G;2;QT, TT, VT, LC, VC;01/01/2014;1;DIRSO
Obx54ySqFt_6250;01/01/2019;N0088;18151;12PR24U;290;225096;686181,76;6365144,26;0;12PR42U;390;243247;671084,62;6363909,97;0;I;0;ACCROCHE;N0088_M24;1;GAGES;MBE12.L;3;QT, TT, VT, LC, VC, KC;01/01/2014;1;DIRSO
Obx54ySqFt_6251;01/01/2019;N0088;4780;12PR42U;390;243247;671084,62;6363909,97;0;12PR47D;0;248027;666890,16;6363661,91;0;I;0;ACCROCHE;N0088_M25;1;SAINT MARC2;MBE12.N;2;QT, TT, VT, LC, VC;25/05/2017;1;DIRSO
Obx54ySqFt_6252;01/01/2019;N0088;1740;12PR47D;0;248027;666890,16;6363661,91;0;CS12PR48D;97;249767;665672,05;6362576,4;0;I;0;ACCROCHE;N0088_M26;1;LES MOUTIERS;MBE12.T;1;QT, TT;01/01/2014;1;DIRSO
Obx54ySqFt_6253;01/01/2019;N0088;4762;CS12PR48D;97;249767;665672,05;6362576,4;0;12PR53D;0;254529;664728,21;6358941,99;0;I;0;ACCROCHE;N0088_M27;1;SAINT CLOUD;MBE12.U;1;QT, TT;01/01/2017;0;DIRSO
Obx54ySqFt_6254;01/01/2019;N0088;12891;12PR53D;0;254529;664728,21;6358941,99;0;12PR68U;15;267420;654586,65;6353290,99;0;I;0;ACCROCHE;N0088_M29;1;LE_LAC;MBE12.B;3;QT, TT, VT, LC, VC, KC;01/01/2017;1;DIRSO
Obx54ySqFt_6255;01/01/2019;N0088;31176;12PR68U;15;267420;654586,65;6353290,99;0;81PR9D;905;298596;639139,59;6331552,46;0;I;0;ACCROCHE;N0088_M30;1;DEVIATION DE NAUCELLE;MBE12.W;2;QT, TT, VT, LC, VC;02/07/2017;0;DIRSO
Obx54ySqFt_6256;01/01/2019;N0088;11503;81PR9D;905;298596;639139,59;6331552,46;0;81PR25D;430;310099;633512,5;6322134,72;0;I;0;ACCROCHE;N0088_M32;1;CARMAUX;MBT81.I;2;QT, TT, VT, LC, VC;01/01/2006;0;DIRSO
Obx54ySqFt_6257;01/01/2019;N0088;7568;81PR25D;430;310099;633512,5;6322134,72;0;81PR32D;979;317667;632558,68;6316689,7;0;I;0;ACCROCHE;N0088_M33;1;LA TETE;MBT81.G;2;QT, TT, VT, LC, VC;23/03/2005;1;DIRSO
Obx54ySqFt_6258;01/01/2019;N0088;13282;81PR32D;979;317667;632558,68;6316689,7;0;FRD;0;330949;623969,5;6313177,76;0;I;0;ACCROCHE;N0088_M34;1;ROCADE_ALBI 2;MBT81.M;2;QT, TT, VT, LC, VC;21/07/2017;0;DIRSO
Obx54ySqFt_6259;01/01/2019;N0089;8211;DD63PR56D;0;1077;441165,54;6424395,02;0;33PR39D;340;9288;433523,02;6425709,71;0;I;0;ACCROCHE;N0089_M1;1;S80 (SENAU);MBg33.D;2;QT, TT, VT, LC, VC;01/01/2012;0;DIRA
Obx54ySqFt_6260;01/01/2019;N0089;10911;33PR39D;340;9288;433523,02;6425709,71;0;FRD;0;20199;423119,22;6424888,09;0;I;0;ACCROCHE;N0089_M2;1;S81 (MONTUSSAN);MBG33.L;2;QT, TT, VT, LC, VC;01/01/2010;1;DIRA
Obx54ySqFt_6261;01/01/2019;N0090;3454;73PR20D;0;0;960532,06;6511145,28;0;73PR23D;980;3454;963627,91;6512667,75;0;I;0;ACCROCHE;N0090_M1;1;GILLY/ISERE;MYS73.A;2;QT, TT, VT, LC, VC;01/01/2015;0;DIRCE
Obx54ySqFt_6262;01/01/2019;N0090;25998;73PR23D;980;3454;963627,91;6512667,75;0;73PR50U;0;29452;975568,98;6493026,89;0;I;0;ACCROCHE;N0090_M2;1;CEVINS;MYS73.E;2;QT, TT, VT, LC, VC;01/01/2015;0;DIRCE
Obx54ySqFt_6263;01/01/2019;N0090;14457;73PR50U;0;29452;975568,98;6493026,89;0;DF73PR64U;268;43909;985060,21;6501631,47;0;I;0;ACCROCHE;N0090_M3;1;PT DE LA TOUR;MYs73.F;2;QT, TT, VT, LC, VC;01/01/2015;1;DIRCE
Obx54ySqFt_6264;01/01/2019;N0090;10970;DF73PR64U;268;43909;985060,21;6501631,47;0;FRU;0;54879;992898,35;6507968,46;0;I;0;ACCROCHE;N0090_M4;1;BONCONSEIL;MYS73.Q;2;QT, TT, VT, LC, VC;01/01/2016;0;DIRCE
Obx54ySqFt_6265;01/01/2019;N0094;9846;05PR72U;245;2085;946593,24;6390644,86;0;05PR82U;90;11931;955709,17;6389660,56;0;I;0;ACCROCHE;N0094_M1;1;GAP_EST_N94;MMH05.Q;2;QT, TT, VT, LC, VC;01/01/2016;1;DIRMED
Obx54ySqFt_6266;01/01/2019;N0094;24213;05PR82U;90;11931;955709,17;6389660,56;0;05PR108U;800;36144;976736,09;6389368,52;0;I;0;ACCROCHE;N0094_M2;1;MONTGARDIN;MMH05.G;2;QT, TT, VT, LC, VC;01/01/2016;1;DIRMED
Obx54ySqFt_6267;01/01/2019;N0094;5342;05PR108U;800;36144;976736,09;6389368,52;0;05PR114U;440;41486;978817,48;6393759,32;0;I;0;ACCROCHE;N0094_M3;1;EMBRUN_NORD;MMH05.H;2;QT, TT, VT, LC, VC;22/02/1991;0;DIRMED
Obx54ySqFt_6268;01/01/2019;N0094;12855;05PR114U;440;41486;978817,48;6393759,32;0;05PR128U;350;54341;986443,5;6402828,6;0;I;0;ACCROCHE;N0094_M4;1;GUILLESTRE_N94;MMH05.S;4;QT, TT, VT, LC, VC, KC, EC, PC;01/01/2017;1;DIRMED
Obx54ySqFt_6269;01/01/2019;N0094;15585;05PR128U;350;54341;986443,5;6402828,6;0;05PR144U;520;69926;981660,87;6416923,75;0;I;0;ACCROCHE;N0094_M5;1;L_ARGENTIERE;MMH05.M;2;QT, TT, VT, LC, VC;01/12/1991;1;DIRMED
