objetID;dateReferentiel;route;longueur;prD;depPrD;concessionPrD;absD;cumulD;xD;yD;zD;prF;depPrF;concessionPrF;absF;cumulF;xF;yF;zF;cote;voie;accrochage;modeComptage;modeComptage_lib;tmjaVL;tmjaPL;tmjm01VL;tmjm01PL;tmjm02VL;tmjm02PL;tmjm03VL;tmjm03PL;tmjm04VL;tmjm04PL;tmjm05VL;tmjm05PL;tmjm06VL;tmjm06PL;tmjm07VL;tmjm07PL;tmjm08VL;tmjm08PL;tmjm09VL;tmjm09PL;tmjm10VL;tmjm10PL;tmjm11VL;tmjm11PL;tmjm12VL;tmjm12PL;sectionnement_departement;sectionnement_gestionnaire
rPqfUlAxDY_39;02/01/2018;A0043;3760;106;73;C;0;97650;936055,29;6492542,08;0;109;73;C;760;101410;938556,53;6492798,01;0;I;0;ACCROCHE;1;1;29322;4023;31263;3993;37654;4316;38214;4436;30059;4184;23136;3884;25617;4350;32162;4194;33594;3151;26045;3985;24815;4386;22138;4013;27167;3386;73;AREA
rPqfUlAxDY_40;02/01/2018;A0043;10710;109;73;C;760;101410;938556,53;6492798,01;0;120;73;C;470;112120;946654,94;6499408,92;0;I;0;ACCROCHE;1;1;26779;3677;28783;3686;35556;3991;35761;4089;27465;3849;20482;3578;22611;3963;29609;3815;31559;2861;23306;3637;21954;3980;19499;3633;24763;3044;73;AREA
rPqfUlAxDY_41;02/01/2018;A0043;4530;120;73;C;470;112120;946654,94;6499408,92;0;125;73;C;0;116650;950728,57;6501266,66;0;I;0;ACCROCHE;1;1;24635;3461;26895;3490;33586;3774;33708;3860;25401;3641;18379;3365;20266;3717;27241;3593;29417;2671;20985;3422;19676;3728;17365;3413;22700;2857;73;AREA
rPqfUlAxDY_42;02/01/2018;A0043;2455;125;73;C;0;116650;950728,57;6501266,66;0;127;73;C;455;119105;952894,78;6500502,21;0;I;0;ACCROCHE;1;1;10040;2730;10151;2649;12280;2892;12310;2985;9553;2930;7977;2794;8706;3033;11963;2864;13981;2075;9039;2745;8086;2959;7151;2700;9283;2135;73;AREA
nj4zYi2a8b_96;02/01/2018;A0432;11500;0;1;C;0;0;847787,46;6531533,76;0;11;1;C;500;11500;857319,64;6527835,49;0;I;0;ACCROCHE;1;1;17821;3444;15062;3233;18143;3422;20443;3625;18560;3431;16322;3434;18027;3814;21607;3590;20820;2645;16973;3472;16563;3861;14551;3763;16714;3061;1;APRR
rGgNsMWFVJ_97;02/01/2018;A0432;3980;11;1;C;500;11500;857319,64;6527835,49;0;15;1;C;480;15480;860186,13;6525404,49;0;I;0;ACCROCHE;1;1;26198;5488;22424;5140;25869;5492;28351;5736;26867;5546;24897;5512;27016;6014;32081;5587;29861;4220;25839;5488;24395;6006;22050;6129;24598;5028;1;APRR
jODEDO8_section1_rGgNsMWFVJ_97;02/01/2018;A0432;2845;15;1;C;480;15480;860186,13;6525404,49;0;18;69;C;325;18325;861579,12;6522940,33;0;I;0;ACCROCHE;1;1;26198;5488;22424;5140;25869;5492;28351;5736;26867;5546;24897;5512;27016;6014;32081;5587;29861;4220;25839;5488;24395;6006;22050;6129;24598;5028;69;APRR
jODEDO8_section2_rGgNsMWFVJ_97;02/01/2018;A0432;2363;18;69;C;325;18325;861579,12;6522940,33;0;20;38;C;688;20688;862057,48;6520638,69;0;I;0;ACCROCHE;1;1;26198;5488;22424;5140;25869;5492;28351;5736;26867;5546;24897;5512;27016;6014;32081;5587;29861;4220;25839;5488;24395;6006;22050;6129;24598;5028;38;APRR
rGgNsMWFVJ_98;02/01/2018;A0432;13;20;38;C;688;20688;862057,48;6520638,69;0;20;38;C;701;20701;862062,88;6520626,91;0;I;0;ACCROCHE;2;2;16871;5926;13968;5762;17145;6313;18996;6598;17120;6289;15351;6058;17213;5919;22701;5257;21268;4303;15770;6080;14304;6476;12613;6586;15877;5546;38;APRR
jODEDO8_section1_rGgNsMWFVJ_98;02/01/2018;A0432;1024;20;38;C;701;20701;862062,88;6520626,91;0;21;69;C;725;21725;862501,44;6519663,01;0;I;0;ACCROCHE;2;2;16871;5926;13968;5762;17145;6313;18996;6598;17120;6289;15351;6058;17213;5919;22701;5257;21268;4303;15770;6080;14304;6476;12613;6586;15877;5546;69;APRR
jODEDO8_section2_rGgNsMWFVJ_98;02/01/2018;A0432;2078;21;69;C;725;21725;862501,44;6519663,01;0;23;38;C;803;23803;862943,71;6517685,95;0;I;0;ACCROCHE;2;2;16871;5926;13968;5762;17145;6313;18996;6598;17120;6289;15351;6058;17213;5919;22701;5257;21268;4303;15770;6080;14304;6476;12613;6586;15877;5546;38;APRR
jODEDO8_section3_rGgNsMWFVJ_98;02/01/2018;A0432;6123;23;38;C;803;23803;862943,71;6517685,95;0;29;69;C;926;29926;861727,98;6512546,33;0;I;0;ACCROCHE;2;2;16871;5926;13968;5762;17145;6313;18996;6598;17120;6289;15351;6058;17213;5919;22701;5257;21268;4303;15770;6080;14304;6476;12613;6586;15877;5546;69;APRR
nj4zYi2a8b_99;02/01/2018;A0432;1474;29;69;C;926;29926;861727,98;6512546,33;0;31;69;C;400;31400;860377,07;6512071,17;0;I;0;ACCROCHE;2;2;16681;5263;14329;5031;17450;5563;19341;5810;17227;5593;15381;5355;16784;5867;21892;4670;19182;3717;15242;5140;14488;5758;12788;5877;15991;4854;69;APRR
HwCPTqD66X_3;02/01/2018;A0432;1800;32;69;C;0;32000;860003,18;6511587,65;0;33;69;C;800;33800;859347,36;6509982,84;0;I;0;ACCROCHE;1;1;33555;2085;29794;2040;33462;2225;35760;2210;34150;2116;31827;2149;33715;2280;38884;2113;35512;1552;34505;2031;32839;2127;30327;2281;31885;1898;69;AREA
nj4zYi2a8b_7;02/01/2018;A0019;5140;0;89;C;0;0;721424,22;6796755,58;0;4;89;C;767;5140;719289,77;6793381,91;0;I;0;ACCROCHE;1;1;11904;2833;9082;2643;9879;2982;10273;2871;12485;2816;12167;2728;12395;3071;15737;2907;15730;2323;12119;2811;11310;3114;9689;3147;11761;2609;89;APRR
nj4zYi2a8b_8;02/01/2018;A0019;10299;4;89;C;767;5140;719289,77;6793381,91;0;15;89;C;62;15439;713120,9;6785682,72;0;I;0;ACCROCHE;1;1;10096;2781;7225;2572;8173;2913;8487;2780;10609;2791;10275;2645;10374;2969;14007;2825;14531;2270;10142;2743;9249;3057;7951;3197;9899;2644;89;APRR
nj4zYi2a8b_9;02/01/2018;A0019;2731;15;89;C;62;15439;713120,9;6785682,72;0;17;89;C;800;18170;712284,81;6783114,18;0;I;0;ACCROCHE;1;1;10100;2784;7228;2575;8178;2917;8492;2782;10613;2794;10280;2648;10379;2973;14012;2827;14534;2274;10147;2744;9254;3060;7955;3199;9904;2646;89;APRR
nj4zYi2a8b_10;02/01/2018;A0019;10554;17;89;C;800;18170;712284,81;6783114,18;0;28;89;C;360;28724;708165,49;6773902,06;0;I;0;ACCROCHE;1;1;10505;2742;7565;2539;8569;2898;8885;2748;11028;2727;10682;2609;10808;2931;14474;2785;14963;2247;10581;2704;9701;3031;8314;3136;10262;2583;89;APRR
n4V6eOY_section1_nj4zYi2a8b_10;02/01/2018;A0019;205;28;89;C;360;28724;708165,49;6773902,06;0;28;89;C;565;28929;708071,49;6773723,58;0;I;0;ACCROCHE;1;1;10505;2742;7565;2539;8569;2898;8885;2748;11028;2727;10682;2609;10808;2931;14474;2785;14963;2247;10581;2704;9701;3031;8314;3136;10262;2583;89;ARCOUR
w9iJHIoYeW_1;02/01/2018;A0019;746;29;89;C;880;30246;707299,49;6772790,17;0;30;89;C;623;30992;706579,8;6772620,44;0;I;0;ACCROCHE;1;1;8723;2139;6084;1994;6185;2364;7302;2144;8644;2132;9182;2007;9110;2269;12589;2205;13499;1806;9206;2097;7979;2361;6615;2393;7993;1938;89;ARCOUR
n4V6eOY_section1_w9iJHIoYeW_1;02/01/2018;A0019;287;30;89;C;623;30992;706579,8;6772620,44;0;30;89;C;910;31279;706298,58;6772554,92;0;I;0;ACCROCHE;1;1;8723;2139;6084;1994;6185;2364;7302;2144;8644;2132;9182;2007;9110;2269;12589;2205;13499;1806;9206;2097;7979;2361;6615;2393;7993;1938;45;ARCOUR
w9iJHIoYeW_2;02/01/2018;A0019;5149;30;89;C;910;31279;706298,58;6772554,92;0;36;45;C;240;36428;701369,19;6770730,3;0;I;0;ACCROCHE;1;1;9024;2244;6296;2075;6403;2472;7539;2236;8943;2219;9495;2107;9423;2377;12988;2303;13925;1877;9608;2225;8271;2476;6855;2537;8248;2059;45;ARCOUR
w9iJHIoYeW_3;02/01/2018;A0019;19390;36;45;C;240;36428;701369,19;6770730,3;0;55;45;C;630;55818;682842,19;6773589,47;0;I;0;ACCROCHE;1;1;8022;1337;5423;1128;5527;1476;6522;1251;7887;1227;8422;1262;8393;1389;11783;1337;12702;1082;8652;1351;7323;1436;6065;1732;7290;1408;45;ARCOUR
w9iJHIoYeW_4;02/01/2018;A0019;8370;55;45;C;630;55818;682842,19;6773589,47;0;64;45;C;0;64188;674981,14;6773837,23;0;I;0;ACCROCHE;1;1;7941;1345;5350;1135;5463;1488;6416;1259;7813;1232;8322;1254;8321;1394;11700;1355;12585;1086;8556;1345;7247;1434;6045;1757;7210;1428;45;ARCOUR
w9iJHIoYeW_5;02/01/2018;A0019;15710;64;45;C;0;64188;674981,14;6773837,23;0;79;45;C;710;79898;660331,15;6775970,65;0;I;0;ACCROCHE;1;1;7879;1238;5330;1045;5425;1400;6380;1170;7887;1160;8195;1162;8305;1311;11500;1284;12332;1033;8468;1255;7290;1357;6053;1500;7124;1205;45;ARCOUR
w9iJHIoYeW_6;02/01/2018;A0019;20865;79;45;C;710;79898;660331,15;6775970,65;0;100;45;C;575;100763;640158,14;6779691,1;0;I;0;ACCROCHE;1;1;7906;1231;5330;1031;5419;1388;6377;1155;7937;1146;8220;1148;8348;1313;11548;1286;12372;1028;8511;1254;7340;1362;6088;1490;7127;1197;45;ARCOUR
w9iJHIoYeW_7;02/01/2018;A0019;29385;100;45;C;575;100763;640158,14;6779691,1;0;129;45;C;960;130148;613579,72;6771778,66;0;I;0;ACCROCHE;1;1;8500;1298;5760;1085;5810;1502;6822;1213;8721;1222;8872;1207;9052;1416;12308;1361;13128;1070;9077;1308;7947;1438;6584;1547;7649;1237;45;ARCOUR
FsuiN3I8Ep_1;02/01/2018;A0010;13339;1;91;C;930;15944;639645,79;6839918,02;0;15;91;C;279;29283;628916,57;6832623,53;0;I;0;ACCROCHE;2;2;75070;10200;;;;;;;;;;;;;;;;;;;;;;;;;91;COFIROUTE
5p9mDPF_section1_FsuiN3I8Ep_1;02/01/2018;A0010;4280;15;91;C;279;29283;628916,57;6832623,53;0;19;78;C;573;33563;625295,26;6830304,76;0;I;0;ACCROCHE;2;2;75070;10200;;;;;;;;;;;;;;;;;;;;;;;;;78;COFIROUTE
FsuiN3I8Ep_2;02/01/2018;A0010;3015;19;78;C;573;33563;625295,26;6830304,76;0;22;78;C;594;36578;622448,93;6829428,76;0;I;0;ACCROCHE;1;1;68307;9824;49236;9612;48534;9392;55589;10331;77133;10002;75066;9909;71155;10637;95808;10119;98919;8606;68244;9656;65146;10447;53059;10232;59766;8942;78;COFIROUTE
5p9mDPF_section1_FsuiN3I8Ep_2;02/01/2018;A0010;1002;22;78;C;594;36578;622448,93;6829428,76;0;23;91;C;599;37580;621526,5;6828972,58;0;I;0;ACCROCHE;1;1;68307;9824;49236;9612;48534;9392;55589;10331;77133;10002;75066;9909;71155;10637;95808;10119;98919;8606;68244;9656;65146;10447;53059;10232;59766;8942;91;COFIROUTE
5p9mDPF_section2_FsuiN3I8Ep_2;02/01/2018;A0010;2493;23;91;C;599;37580;621526,5;6828972,58;0;26;78;C;100;40073;619433,56;6827711,81;0;I;0;ACCROCHE;1;1;68307;9824;49236;9612;48534;9392;55589;10331;77133;10002;75066;9909;71155;10637;95808;10119;98919;8606;68244;9656;65146;10447;53059;10232;59766;8942;78;COFIROUTE
FsuiN3I8Ep_3;02/01/2018;A0010;10005;26;78;C;100;40073;619433,56;6827711,81;0;36;78;C;69;50078;619546,52;6817851,55;0;I;0;ACCROCHE;1;1;37119;5203;25312;5108;25103;4926;28325;5495;40812;5327;39542;5353;37920;5679;56153;5405;60509;4636;36916;4796;34202;5415;27597;5402;31703;4880;78;COFIROUTE
FsuiN3I8Ep_4;02/01/2018;A0010;1168;36;78;C;69;50078;619546,52;6817851,55;0;37;78;C;240;51246;619344,1;6816675,8;0;I;0;ACCROCHE;1;1;42405;5763;28975;5612;28883;5439;32397;6046;46705;5830;45197;5853;43296;6327;63569;6044;68573;5072;42437;5507;39175;6011;31739;6014;36427;5393;78;COFIROUTE
5p9mDPF_section1_FsuiN3I8Ep_4;02/01/2018;A0010;27419;37;78;C;240;51246;619344,1;6816675,8;0;64;28;C;670;78665;614514,15;6789913,4;0;I;0;ACCROCHE;1;1;42405;5763;28975;5612;28883;5439;32397;6046;46705;5830;45197;5853;43296;6327;63569;6044;68573;5072;42437;5507;39175;6011;31739;6014;36427;5393;28;COFIROUTE
FsuiN3I8Ep_5;02/01/2018;A0010;13341;64;28;C;670;78665;614514,15;6789913,4;0;78;28;C;37;92006;614491,93;6776635,86;0;I;0;ACCROCHE;1;1;46484;6500;32168;6353;32093;6226;36253;6842;50748;6550;49626;6572;47685;7095;68713;6808;74040;5694;46812;6248;43176;6882;35114;6777;39805;5945;28;COFIROUTE
5p9mDPF_section1_FsuiN3I8Ep_5;02/01/2018;A0010;13;78;28;C;37;92006;614491,93;6776635,86;0;78;28;C;50;92019;614490,62;6776622,8;0;I;0;ACCROCHE;1;1;46484;6500;32168;6353;32093;6226;36253;6842;50748;6550;49626;6572;47685;7095;68713;6808;74040;5694;46812;6248;43176;6882;35114;6777;39805;5945;45;COFIROUTE
FsuiN3I8Ep_6;02/01/2018;A0010;4935;78;28;C;50;92019;614490,62;6776622,8;0;82;45;C;988;96954;613572,62;6771787,92;0;I;0;ACCROCHE;1;1;49869;10933;34770;10855;34505;10465;39176;11651;54863;11078;53356;11085;51293;11951;72939;11292;78282;9502;50519;10665;46431;11708;38009;11259;42648;9678;45;COFIROUTE
FsuiN3I8Ep_7;02/01/2018;A0010;10344;82;45;C;988;96954;613572,62;6771787,92;0;93;45;C;362;107298;614082,99;6761726,54;0;I;0;ACCROCHE;1;1;55861;11734;38548;11542;38200;11416;43415;12412;61055;11862;59530;11854;57635;12800;82141;12117;88303;10171;57089;11454;51989;12538;42547;12189;48005;10466;45;COFIROUTE
FsuiN3I8Ep_8;02/01/2018;A0010;5313;93;45;C;362;107298;614082,99;6761726,54;0;98;45;C;662;112611;613840,13;6756482,77;0;I;0;ACCROCHE;1;1;59529;12102;42206;11894;41250;11583;47070;12802;65229;12321;62677;12196;61471;13238;85933;12603;91586;10382;61027;11853;56104;13066;45813;12517;52069;10772;45;COFIROUTE
FsuiN3I8Ep_9;02/01/2018;A0010;16384;98;45;C;662;112611;613840,13;6756482,77;0;115;45;C;74;128995;600101,72;6748921,25;0;I;0;ACCROCHE;1;1;35763;7117;26025;7027;25707;7003;28814;7509;39769;7286;37838;7244;37289;7733;49941;7406;52494;6099;37794;6952;34065;7558;27472;7135;30953;6458;45;COFIROUTE
FsuiN3I8Ep_10;02/01/2018;A0010;11172;115;45;C;74;128995;600101,72;6748921,25;0;126;45;C;254;140167;592095,09;6741259,77;0;I;0;ACCROCHE;1;1;32735;6596;23012;6540;23022;6580;25746;6972;36650;6751;35123;6736;33853;7154;46538;6795;49980;5629;34355;6415;30590;6957;24817;6614;28156;6027;45;COFIROUTE
5p9mDPF_section1_FsuiN3I8Ep_10;02/01/2018;A0010;5390;126;45;C;254;140167;592095,09;6741259,77;0;131;41;C;645;145557;588022,62;6737761,35;0;I;0;ACCROCHE;1;1;32735;6596;23012;6540;23022;6580;25746;6972;36650;6751;35123;6736;33853;7154;46538;6795;49980;5629;34355;6415;30590;6957;24817;6614;28156;6027;41;COFIROUTE
FsuiN3I8Ep_11;02/01/2018;A0010;17149;131;41;C;645;145557;588022,62;6737761,35;0;148;41;C;797;162706;575765,02;6726189,09;0;I;0;ACCROCHE;1;1;32518;6477;22919;6422;22980;6475;25633;6840;36332;6636;34763;6612;33570;7031;46137;6682;49710;5522;34116;6325;30398;6859;24709;6466;27983;5877;41;COFIROUTE
FsuiN3I8Ep_12;02/01/2018;A0010;22969;148;41;C;797;162706;575765,02;6726189,09;0;171;41;C;803;185675;554162,45;6721379,98;0;I;0;ACCROCHE;1;1;30222;6115;21112;6048;21179;6152;23613;6473;33289;6290;32014;6274;30813;6640;43503;6322;47544;5197;31646;5948;27961;6429;22838;6094;26199;5530;41;COFIROUTE
5p9mDPF_section1_FsuiN3I8Ep_12;02/01/2018;A0010;6650;171;41;C;803;185675;554162,45;6721379,98;0;178;37;C;462;192325;548452,57;6718093,4;0;I;0;ACCROCHE;1;1;30222;6115;21112;6048;21179;6152;23613;6473;33289;6290;32014;6274;30813;6640;43503;6322;47544;5197;31646;5948;27961;6429;22838;6094;26199;5530;37;COFIROUTE
FsuiN3I8Ep_13;02/01/2018;A0010;19031;178;37;C;462;192325;548452,57;6718093,4;0;197;37;C;550;211356;531571,78;6709619,62;0;I;0;ACCROCHE;1;1;30084;7096;21202;7142;21117;7221;23509;7611;32851;7367;31643;7318;30662;7645;43213;7439;47297;5967;31585;6856;27956;7443;22819;6941;26208;6222;37;COFIROUTE
FsuiN3I8Ep_14;02/01/2018;A0010;2229;197;37;C;550;211356;531571,78;6709619,62;0;199;37;C;776;213585;530124,11;6707960,39;0;I;0;ACCROCHE;2;2;34301;8131;;;;;;;;;;;;;;;;;;;;;;;;;37;COFIROUTE
FsuiN3I8Ep_15;02/01/2018;A0010;5244;199;37;C;776;213585;530124,11;6707960,39;0;204;37;C;950;218829;528157,75;6703326,68;0;I;0;ACCROCHE;2;2;37854;8542;;;;;;;;;;;;;;;;;;;;;;;;;37;COFIROUTE
FsuiN3I8Ep_16;02/01/2018;A0010;1775;204;37;C;950;218829;528157,75;6703326,68;0;206;37;C;726;220604;527063,38;6702010;0;I;0;ACCROCHE;2;2;61943;9194;;;;;;;;;;;;;;;;;;;;;;;;;37;COFIROUTE
FsuiN3I8Ep_17;02/01/2018;A0010;3540;206;37;C;726;220604;527063,38;6702010;0;210;37;C;269;224144;527483,09;6698626,33;0;I;0;ACCROCHE;2;2;65216;8998;;;;;;;;;;;;;;;;;;;;;;;;;37;COFIROUTE
FsuiN3I8Ep_18;02/01/2018;A0010;2611;210;37;C;269;224144;527483,09;6698626,33;0;212;37;C;876;226755;526365,25;6696245,06;0;I;0;ACCROCHE;2;2;41319;8608;;;;;;;;;;;;;;;;;;;;;;;;;37;COFIROUTE
FsuiN3I8Ep_19;02/01/2018;A0010;4700;212;37;C;876;226755;526365,25;6696245,06;0;217;37;C;600;231455;525652,56;6691711,04;0;I;0;ACCROCHE;2;2;35600;7898;;;;;;;;;;;;;;;;;;;;;;;;;37;COFIROUTE
FsuiN3I8Ep_20;02/01/2018;A0010;5761;217;37;C;600;231455;525652,56;6691711,04;0;223;37;C;360;237216;523454,18;6686461,21;0;I;0;ACCROCHE;2;2;28091;7516;;;;;;;;;;;;;;;;;;;;;;;;;37;COFIROUTE
FsuiN3I8Ep_21;02/01/2018;A0010;17925;223;37;C;360;237216;523454,18;6686461,21;0;241;37;C;300;255141;517250,2;6669946,34;0;I;0;ACCROCHE;1;1;26211;6869;16703;6952;16644;7146;18784;7405;28130;7177;28023;7090;25595;7336;41150;7016;48166;5689;27477;6561;22998;7133;17843;6779;21908;6183;37;COFIROUTE
FsuiN3I8Ep_22;02/01/2018;A0010;16856;241;37;C;300;255141;517250,2;6669946,34;0;258;37;C;145;271997;513644,75;6653945,18;0;I;0;ACCROCHE;1;1;24804;6514;15458;6633;15378;6822;17515;7065;26677;6902;26633;6769;24157;6975;39680;6605;47148;5364;25919;6198;21352;6711;16322;6378;20299;5785;37;COFIROUTE
5p9mDPF_section1_FsuiN3I8Ep_22;02/01/2018;A0010;14120;258;37;C;145;271997;513644,75;6653945,18;0;272;86;C;255;286117;511370;6640452,9;0;I;0;ACCROCHE;1;1;24804;6514;15458;6633;15378;6822;17515;7065;26677;6902;26633;6769;24157;6975;39680;6605;47148;5364;25919;6198;21352;6711;16322;6378;20299;5785;86;COFIROUTE
FsuiN3I8Ep_23;02/01/2018;A0010;6689;272;86;C;255;286117;511370;6640452,9;0;278;86;C;933;292806;509273,29;6634197,46;0;I;0;ACCROCHE;1;1;26191;6691;17070;6798;16936;7028;19300;7298;28018;7075;28156;6969;25790;7164;41147;6796;48454;5515;27605;6420;22943;6947;17183;6504;20594;5828;86;COFIROUTE
FsuiN3I8Ep_24;02/01/2018;A0010;16950;278;86;C;933;292806;509273,29;6634197,46;0;295;86;C;899;309756;498052,32;6622504,18;0;I;0;ACCROCHE;1;1;27848;6628;18482;6742;18281;6967;20865;7203;29566;6980;29673;6898;27575;7102;42540;6705;49732;5462;29380;6298;24768;6841;19238;6467;22969;5917;86;COFIROUTE
FsuiN3I8Ep_25;02/01/2018;A0010;5544;295;86;C;899;309756;498052,32;6622504,18;0;301;86;C;442;315300;497115,5;6617083,96;0;I;0;ACCROCHE;1;1;28244;6655;18963;6740;18603;6957;21120;7212;29771;6996;29993;6899;28080;7131;42915;6741;50039;5490;29903;6332;25336;6925;19709;6518;23386;5955;86;COFIROUTE
FsuiN3I8Ep_26;02/01/2018;A0010;9602;301;86;C;442;315300;497115,5;6617083,96;0;311;86;C;58;324902;491784,85;6609515,54;0;I;0;ACCROCHE;1;1;26557;7018;16992;7112;16786;7327;19212;7608;27830;7382;28341;7215;25973;7549;41770;7125;49780;5794;28155;6722;23152;7302;17799;6831;21734;6291;86;COFIROUTE
ZtCI0k5DRl_1;02/01/2018;A0010;27005;311;86;C;58;324902;491784,85;6609515,54;0;338;86;C;63;351907;468584,17;6599176,21;0;I;0;ACCROCHE;1;1;23548;2294;14994;2121;14170;2050;17207;2412;24670;2367;25150;2361;23398;2456;37590;2453;44169;2051;25468;2281;20503;2390;15513;2380;18670;2192;86;ASF
5p9mDPF_section1_ZtCI0k5DRl_1;02/01/2018;A0010;5745;338;86;C;63;351907;468584,17;6599176,21;0;343;79;C;808;357652;463405,83;6596764,36;0;I;0;ACCROCHE;1;1;23548;2294;14994;2121;14170;2050;17207;2412;24670;2367;25150;2361;23398;2456;37590;2453;44169;2051;25468;2281;20503;2390;15513;2380;18670;2192;79;ASF
pt7rUqr9QQ_2;02/01/2018;A0010;19845;343;79;C;808;357652;463405,83;6596764,36;0;363;79;C;653;377497;446277,97;6588129,73;0;I;0;ACCROCHE;1;1;24068;2421;15354;2225;14344;2110;17645;2553;25235;2483;25735;2476;24075;2602;38329;2635;44938;2178;26053;2432;21031;2534;15928;2489;19047;2310;79;ASF
pt7rUqr9QQ_3;02/01/2018;A0010;6404;363;79;C;653;377497;446277,97;6588129,73;0;370;79;C;57;383901;441578,14;6583918,99;0;I;0;ACCROCHE;1;1;30350;4015;18803;3741;18024;3533;22708;4204;30827;4197;32854;4098;30116;4319;48942;4286;59317;3529;32272;4037;25952;4325;18822;4122;24063;3769;79;ASF
pt7rUqr9QQ_4;02/01/2018;A0010;9749;370;79;C;57;383901;441578,14;6583918,99;0;379;79;C;806;393650;435311,61;6576705,85;0;I;0;ACCROCHE;1;1;28980;3476;17726;3223;17074;3054;21527;3658;29395;3603;31364;3561;28726;3769;47242;3706;57363;3054;30823;3487;24543;3699;17656;3570;22874;3305;79;ASF
pt7rUqr9QQ_5;02/01/2018;A0010;13605;379;79;C;806;393650;435311,61;6576705,85;0;393;79;C;411;407255;427650,95;6565622,19;0;I;0;ACCROCHE;1;1;25043;2886;15255;2663;14746;2542;18634;2986;24612;2989;26395;2948;24322;3082;41623;3086;51753;2557;26298;2881;20936;3082;14617;2976;19996;2818;79;ASF
5p9mDPF_section1_pt7rUqr9QQ_5;02/01/2018;A0010;19069;393;79;C;411;407255;427650,95;6565622,19;0;412;17;C;480;426324;425174,54;6546942,94;0;I;0;ACCROCHE;1;1;25043;2886;15255;2663;14746;2542;18634;2986;24612;2989;26395;2948;24322;3082;41623;3086;51753;2557;26298;2881;20936;3082;14617;2976;19996;2818;17;ASF
pt7rUqr9QQ_6;02/01/2018;A0010;22520;412;17;C;480;426324;425174,54;6546942,94;0;435;17;C;0;448844;415286,08;6527798,76;0;I;0;ACCROCHE;1;1;24340;2813;14916;2607;14852;2596;18173;2921;23772;2916;25574;2868;23464;2994;40358;3004;50543;2482;25434;2794;20349;3010;13989;2827;19388;2722;17;ASF
pt7rUqr9QQ_7;02/01/2018;A0010;4090;435;17;C;0;448844;415286,08;6527798,76;0;439;17;C;90;452934;414634,97;6523835,93;0;I;0;ACCROCHE;1;1;33365;3901;22017;3697;22704;3849;26471;4148;32985;4083;35006;3948;33215;4185;51510;4159;62977;3431;35482;3858;29347;4139;20461;3738;26808;3576;17;ASF
pt7rUqr9QQ_8;02/01/2018;A0010;21360;439;17;C;90;452934;414634,97;6523835,93;0;460;17;C;450;474294;419343,9;6503817,43;0;I;0;ACCROCHE;1;1;27653;3313;17933;3093;18634;3195;21613;3465;27100;3449;28741;3372;27084;3557;43023;3514;54475;2904;29205;3264;23935;3494;16248;3247;22617;3198;17;ASF
pt7rUqr9QQ_9;02/01/2018;A0010;23359;460;17;C;450;474294;419343,9;6503817,43;0;483;17;C;809;497653;418820,23;6481071,09;0;I;0;ACCROCHE;1;1;27520;3232;17822;3026;18616;3130;21453;3401;27031;3398;28608;3315;27025;3545;43025;3441;54538;2834;29092;3196;23791;3438;15721;3022;22298;3031;17;ASF
pt7rUqr9QQ_10;02/01/2018;A0010;4812;483;17;C;809;497653;418820,23;6481071,09;0;488;17;C;621;502465;420545,18;6476593,46;0;I;0;ACCROCHE;1;1;29631;3700;19426;3541;20411;3670;23251;3953;29459;3929;31044;3799;29078;3986;45907;3946;57942;3242;31414;3682;25858;4015;16706;3290;23806;3348;17;ASF
5p9mDPF_section1_pt7rUqr9QQ_10;02/01/2018;A0010;29;488;17;C;621;502465;420545,18;6476593,46;0;488;17;C;650;502494;420554,47;6476563,78;0;I;0;ACCROCHE;1;1;29631;3700;19426;3541;20411;3670;23251;3953;29459;3929;31044;3799;29078;3986;45907;3946;57942;3242;31414;3682;25858;4015;16706;3290;23806;3348;33;ASF
5p9mDPF_section2_pt7rUqr9QQ_10;02/01/2018;A0010;4091;488;17;C;650;502494;420554,47;6476563,78;0;492;17;C;741;506585;421462,64;6472636,99;0;I;0;ACCROCHE;1;1;29631;3700;19426;3541;20411;3670;23251;3953;29459;3929;31044;3799;29078;3986;45907;3946;57942;3242;31414;3682;25858;4015;16706;3290;23806;3348;17;ASF
5p9mDPF_section3_pt7rUqr9QQ_10;02/01/2018;A0010;4748;492;17;C;741;506585;421462,64;6472636,99;0;497;33;C;489;511333;422190,59;6467993,49;0;I;0;ACCROCHE;1;1;29631;3700;19426;3541;20411;3670;23251;3953;29459;3929;31044;3799;29078;3986;45907;3946;57942;3242;31414;3682;25858;4015;16706;3290;23806;3348;33;ASF
pt7rUqr9QQ_11;02/01/2018;A0010;31623;497;33;C;489;511333;422190,59;6467993,49;0;529;33;C;112;542956;429979,78;6438267,27;0;I;0;ACCROCHE;1;1;30088;3708;20194;3587;21160;3717;24026;4004;29995;3970;31549;3841;29855;4064;46221;3980;57908;3276;31850;3688;26546;4031;16568;3040;23932;3303;33;ASF
pt7rUqr9QQ_12;02/01/2018;A0010;5238;529;33;C;112;542956;429979,78;6438267,27;0;534;33;C;350;548194;427199,45;6434090,12;0;I;0;ACCROCHE;2;2;86659;13504;75316;13207;76860;13778;82376;14646;88262;14156;89142;13995;90010;14826;103003;14463;111475;11959;90088;13267;85763;14221;69727;12677;76264;10928;33;ASF
